symbol,type,entry_time,exit_time,entry_price,exit_price,stop_loss,take_profit,lot_size,profit,exit_reason,rr_ratio,session,day_of_week
SP500.,LONG,2025-12-01 09:05:00,2025-12-01 09:15:00,6811.7,6808.124642857143,6808.124642857143,6820.638392857141,0.9,-3.2178214285710967,SL,2.5,EUROPE,0
SP500.,LONG,2025-12-02 03:15:00,2025-12-02 03:30:00,6831.07,6827.977857142857,6827.977857142857,6837.254285714285,0.8,-2.473714285714232,SL,2.0,ASIA,1
SP500.,LONG,2025-12-02 04:50:00,2025-12-02 05:10:00,6829.57,6826.443214285714,6826.443214285714,6835.823571428571,0.8,-2.501428571428551,SL,2.0,ASIA,1
DJ30.,LONG,2025-12-02 10:30:00,2025-12-02 11:20:00,47310.55,47375.15714285715,47284.70714285714,47375.15714285715,0.1,6.460714285714494,TP,2.5,EUROPE,1
NAS100.,LONG,2025-12-03 02:55:00,2025-12-03 04:25:00,25619.09,25662.822142857145,25597.223928571428,25662.822142857145,0.1,4.373214285714494,TP,2.0,ASIA,2
DJ30.,LONG,2025-12-03 02:45:00,2025-12-03 06:15:00,47604.55,47661.55,47572.91071428572,47667.828571428574,0.1,5.7,TIME,2.0,ASIA,2
SP500.,LONG,2025-12-03 02:55:00,2025-12-03 06:25:00,6848.92,6855.67,6844.421071428572,6857.9178571428565,0.6,4.05,TIME,2.0,ASIA,2
DJ30.,SHORT,2025-12-03 08:15:00,2025-12-03 08:45:00,47625.55,47637.65714285715,47637.65714285715,47595.28214285714,0.3,-3.6321428571434806,SL,2.5,EUROPE,2
SP500.,SHORT,2025-12-03 08:25:00,2025-12-03 08:45:00,6852.42,6854.155,6854.155,6848.0825,2.4,-4.163999999999214,SL,2.5,EUROPE,2
DJ30.,LONG,2025-12-03 11:50:00,2025-12-03 12:45:00,47635.25,47611.071428571435,47611.071428571435,47695.69642857141,0.1,-2.417857142856519,SL,2.5,EUROPE,2
NAS100.,SHORT,2025-12-04 01:05:00,2025-12-04 01:10:00,25635.64,25649.900714285715,25649.900714285715,25607.118571428568,0.2,-2.85214285714319,SL,2.0,ASIA,3
DJ30.,SHORT,2025-12-04 02:25:00,2025-12-04 02:55:00,48001.55,47965.7,48019.475000000006,47965.7,0.1,3.585000000000582,TP,2.0,ASIA,3
DJ30.,SHORT,2025-12-04 02:40:00,2025-12-04 02:55:00,48000.55,47965.55,48018.05,47965.55,0.1,3.5,TP,2.0,ASIA,3
DJ30.,SHORT,2025-12-04 02:05:00,2025-12-04 05:35:00,48008.55,47976.55,48033.87500000001,47957.899999999994,0.1,3.2,TIME,2.0,ASIA,3
NAS100.,LONG,2025-12-04 07:45:00,2025-12-04 08:45:00,25631.69,25653.94,25620.565,25653.94,0.3,6.675,TP,2.0,ASIA,3
DJ30.,LONG,2025-12-04 12:10:00,2025-12-04 12:30:00,48003.55,47982.58214285714,47982.58214285714,48055.96964285715,0.2,-4.193571428571886,SL,2.5,EUROPE,3
NAS100.,SHORT,2025-12-04 13:15:00,2025-12-04 13:30:00,25626.44,25643.936428571425,25643.936428571425,25582.69892857143,0.2,-3.499285714285361,SL,2.5,EUROPE,3
DJ30.,SHORT,2025-12-05 06:40:00,2025-12-05 07:05:00,47923.55,47940.578571428574,47940.578571428574,47889.49285714286,0.2,-3.4057142857142026,SL,2.0,ASIA,4
DJ30.,SHORT,2025-12-05 07:20:00,2025-12-05 07:55:00,47935.55,47948.84285714286,47948.84285714286,47908.96428571429,0.2,-2.658571428571304,SL,2.0,ASIA,4
DJ30.,LONG,2025-12-05 10:10:00,2025-12-05 10:25:00,47949.25,47930.74642857143,47930.74642857143,47995.50892857142,0.1,-1.8503571428569558,SL,2.5,EUROPE,4
NAS100.,SHORT,2025-12-05 11:40:00,2025-12-05 12:10:00,25704.7,25720.97857142857,25720.97857142857,25664.003571428573,0.1,-1.6278571428571014,SL,2.5,EUROPE,4
SP500.,SHORT,2025-12-05 11:05:00,2025-12-05 14:35:00,6879.1,6880.3,6882.694642857143,6870.113392857144,0.8,-0.9599999999998545,TIME,2.5,EUROPE,4
DJ30.,LONG,2025-12-05 13:35:00,2025-12-05 15:20:00,47960.15,47939.125,47939.125,48012.71250000001,0.1,-2.1025000000001457,SL,2.5,EUROPE,4
SP500.,LONG,2025-12-08 01:30:00,2025-12-08 02:00:00,6884.1,6880.166428571429,6880.166428571429,6891.967142857144,0.6,-2.3601428571430003,SL,2.0,ASIA,0
SP500.,SHORT,2025-12-08 09:05:00,2025-12-08 09:15:00,6890.55,6892.521428571429,6892.521428571429,6885.621428571428,1.2,-2.3657142857147844,SL,2.5,EUROPE,0
DJ30.,LONG,2025-12-08 13:50:00,2025-12-08 16:05:00,48003.45,48045.15535714285,47986.767857142855,48045.15535714285,0.1,4.170535714285506,TP,2.5,EUROPE,0
DJ30.,SHORT,2025-12-09 03:55:00,2025-12-09 04:15:00,47792.53,47808.78,47808.78,47760.03,0.1,-1.625,SL,2.0,ASIA,1
DJ30.,LONG,2025-12-09 05:25:00,2025-12-09 07:05:00,47810.53,47794.315714285716,47794.315714285716,47842.958571428564,0.1,-1.6214285714282597,SL,2.0,ASIA,1
DJ30.,LONG,2025-12-09 05:10:00,2025-12-09 07:10:00,47809.53,47792.28,47792.28,47844.03,0.1,-1.725,SL,2.0,ASIA,1
NAS100.,SHORT,2025-12-09 04:10:00,2025-12-09 07:40:00,25697.15,25678.4,25714.033928571433,25663.38214285714,0.1,1.875,TIME,2.0,ASIA,1
NAS100.,LONG,2025-12-09 09:40:00,2025-12-09 11:15:00,25691.65,25676.551785714288,25676.551785714288,25729.395535714284,0.1,-1.5098214285713767,SL,2.5,EUROPE,1
SP500.,LONG,2025-12-09 09:20:00,2025-12-09 11:15:00,6866.02,6863.263214285714,6863.263214285714,6872.911964285717,0.8,-2.2054285714293655,SL,2.5,EUROPE,1
SP500.,SHORT,2025-12-09 11:40:00,2025-12-09 12:15:00,6860.4,6864.037857142857,6864.037857142857,6851.305357142855,0.5,-1.8189285714288417,SL,2.5,EUROPE,1
NAS100.,LONG,2025-12-10 05:00:00,2025-12-10 05:15:00,25688.5,25679.75,25679.75,25706.0,0.2,-1.75,SL,2.0,ASIA,2
SP500.,LONG,2025-12-10 04:50:00,2025-12-10 05:30:00,6851.3,6849.547142857143,6849.547142857143,6854.805714285715,0.9,-1.5775714285717186,SL,2.0,ASIA,2
NAS100.,SHORT,2025-12-10 12:10:00,2025-12-10 12:25:00,25712.5,25670.950892857145,25729.119642857142,25670.950892857145,0.1,4.154910714285506,TP,2.5,EUROPE,2
SP500.,SHORT,2025-12-10 12:05:00,2025-12-10 12:25:00,6855.43,6845.9880357142865,6859.206785714286,6845.9880357142865,0.3,2.8325892857141297,TP,2.5,EUROPE,2
NAS100.,SHORT,2025-12-11 01:45:00,2025-12-11 02:45:00,25748.1,25705.089285714283,25769.605357142857,25705.089285714283,0.1,4.301071428571595,TP,2.0,ASIA,3
SP500.,SHORT,2025-12-11 02:00:00,2025-12-11 03:00:00,6884.35,6877.297142857144,6887.876428571429,6877.297142857144,0.6,4.231714285714042,TP,2.0,ASIA,3
NAS100.,LONG,2025-12-11 08:40:00,2025-12-11 09:00:00,25524.6,25503.90714285714,25503.90714285714,25576.332142857143,0.1,-2.0692857142857974,SL,2.5,EUROPE,3
DJ30.,LONG,2025-12-11 09:25:00,2025-12-11 10:00:00,47944.53,47917.28,47917.28,48012.655,0.1,-2.725,SL,2.5,EUROPE,3
SP500.,LONG,2025-12-11 09:10:00,2025-12-11 10:10:00,6841.1,6836.822142857143,6836.822142857143,6851.794642857143,0.6,-2.566714285714261,SL,2.5,EUROPE,3
SP500.,LONG,2025-12-11 09:25:00,2025-12-11 10:10:00,6843.35,6838.533571428572,6838.533571428572,6855.391071428571,0.5,-2.408214285714166,SL,2.5,EUROPE,3
NAS100.,LONG,2025-12-11 10:55:00,2025-12-11 11:50:00,25551.85,25638.707142857143,25517.10714285714,25638.707142857143,0.1,8.685714285714495,TP,2.5,EUROPE,3
SP500.,LONG,2025-12-11 10:55:00,2025-12-11 13:45:00,6847.1,6864.25,6840.240000000001,6864.25,0.2,3.4299999999999273,TP,2.5,EUROPE,3
SP500.,SHORT,2025-12-12 02:05:00,2025-12-12 02:30:00,6906.16,6911.705714285715,6911.705714285715,6895.06857142857,0.5,-2.772857142857447,SL,2.0,ASIA,4
SP500.,LONG,2025-12-12 04:40:00,2025-12-12 04:45:00,6917.4,6914.733214285714,6914.733214285714,6922.733571428571,1.0,-2.666785714285652,SL,2.0,ASIA,4
SP500.,SHORT,2025-12-12 06:25:00,2025-12-12 07:00:00,6909.9,6912.271071428571,6912.271071428571,6905.157857142856,1.1,-2.6081785714288346,SL,2.0,ASIA,4
NAS100.,SHORT,2025-12-12 06:15:00,2025-12-12 07:25:00,25681.6,25694.464285714283,25694.464285714283,25655.87142857143,0.2,-2.5728571428568103,SL,2.0,ASIA,4
NAS100.,SHORT,2025-12-12 09:35:00,2025-12-12 09:40:00,25681.1,25692.948214285712,25692.948214285712,25651.479464285716,0.1,-1.1848214285713767,SL,2.5,EUROPE,4
DJ30.,SHORT,2025-12-12 09:35:00,2025-12-12 10:05:00,48880.53,48894.74428571428,48894.74428571428,48844.99428571429,0.1,-1.4214285714282597,SL,2.5,EUROPE,4
SP500.,SHORT,2025-12-12 09:55:00,2025-12-12 10:05:00,6912.01,6914.147857142858,6914.147857142858,6906.665357142856,0.9,-1.9240714285719152,SL,2.5,EUROPE,4
DJ30.,SHORT,2025-12-12 12:20:00,2025-12-12 13:10:00,48878.53,48904.73357142857,48904.73357142857,48813.021071428564,0.1,-2.6203571428573924,SL,2.5,EUROPE,4
DJ30.,LONG,2025-12-15 01:30:00,2025-12-15 02:25:00,48573.45,48632.12142857142,48544.114285714284,48632.12142857142,0.1,5.867142857142608,TP,2.0,ASIA,0
SP500.,LONG,2025-12-15 02:00:00,2025-12-15 03:35:00,6843.28,6855.885000000001,6836.977499999999,6855.885000000001,0.2,2.5210000000002766,TP,2.0,ASIA,0
DJ30.,SHORT,2025-12-15 09:20:00,2025-12-15 10:30:00,48675.45,48695.485714285714,48695.485714285714,48625.36071428571,0.1,-2.0035714285717403,SL,2.5,EUROPE,0
NAS100.,SHORT,2025-12-15 09:35:00,2025-12-15 10:30:00,25274.75,25293.473214285714,25293.473214285714,25227.941964285717,0.1,-1.8723214285713767,SL,2.5,EUROPE,0
SP500.,SHORT,2025-12-15 09:40:00,2025-12-15 10:30:00,6854.27,6858.205357142858,6858.205357142858,6844.431607142857,0.5,-1.967678571428678,SL,2.5,EUROPE,0
DJ30.,SHORT,2025-12-16 02:30:00,2025-12-16 03:35:00,48494.41,48429.13142857143,48527.04928571429,48429.13142857143,0.1,6.527857142857101,TP,2.0,ASIA,1
DJ30.,LONG,2025-12-16 07:15:00,2025-12-16 07:30:00,48396.41,48376.80285714286,48376.80285714286,48435.62428571429,0.1,-1.9607142857144937,SL,2.0,ASIA,1
SP500.,LONG,2025-12-16 07:20:00,2025-12-16 07:30:00,6798.03,6794.452500000001,6794.452500000001,6805.184999999997,0.6,-2.146499999999105,SL,2.0,ASIA,1
DJ30.,LONG,2025-12-16 10:20:00,2025-12-16 11:50:00,48407.41,48368.86357142857,48368.86357142857,48503.77607142858,0.1,-3.8546428571433355,SL,2.5,EUROPE,1
DJ30.,SHORT,2025-12-17 01:35:00,2025-12-17 02:00:00,48148.41,48098.04928571428,48173.590357142864,48098.04928571428,0.1,5.0360714285721775,TP,2.0,ASIA,2
SP500.,SHORT,2025-12-17 02:00:00,2025-12-17 02:15:00,6788.62,6795.752142857144,6795.752142857144,6774.355714285713,0.2,-1.4264285714287326,SL,2.0,ASIA,2
NAS100.,SHORT,2025-12-17 02:00:00,2025-12-17 02:40:00,25073.13,25106.49785714286,25106.49785714286,25006.394285714287,0.1,-3.3367857142857247,SL,2.0,ASIA,2
DJ30.,LONG,2025-12-17 04:05:00,2025-12-17 07:35:00,48125.44,48119.44,48081.154285714285,48214.01142857144,0.1,-0.6000000000000001,TIME,2.0,ASIA,2
DJ30.,SHORT,2025-12-17 06:40:00,2025-12-17 07:40:00,48106.44,48126.404285714285,48126.404285714285,48066.51142857144,0.1,-1.9964285714282597,SL,2.0,ASIA,2
NAS100.,SHORT,2025-12-17 06:45:00,2025-12-17 07:40:00,25110.93,25129.13535714286,25129.13535714286,25074.519285714283,0.1,-1.8205357142858702,SL,2.0,ASIA,2
SP500.,SHORT,2025-12-17 06:40:00,2025-12-17 07:40:00,6797.13,6800.777857142857,6800.777857142857,6789.834285714286,0.4,-1.459142857142797,SL,2.0,ASIA,2
DJ30.,LONG,2025-12-17 08:10:00,2025-12-17 08:25:00,48179.44,48158.19,48158.19,48232.565,0.1,-2.125,SL,2.5,EUROPE,2
NAS100.,LONG,2025-12-17 08:15:00,2025-12-17 09:00:00,25192.68,25170.66214285714,25170.66214285714,25247.724642857145,0.1,-2.20178571428587,SL,2.5,EUROPE,2
SP500.,LONG,2025-12-17 08:10:00,2025-12-17 10:00:00,6812.12,6808.113928571428,6808.113928571428,6822.13517857143,0.2,-0.8012142857143773,SL,2.5,EUROPE,2
NAS100.,LONG,2025-12-18 01:30:00,2025-12-18 01:55:00,24741.57,24714.658571428572,24714.658571428572,24795.392857142855,0.1,-2.691142857142768,SL,2.0,ASIA,3
SP500.,SHORT,2025-12-18 04:05:00,2025-12-18 04:10:00,6736.03,6741.91107142857,6741.91107142857,6724.26785714286,0.1,-0.5881071428570067,SL,2.0,ASIA,3
SP500.,LONG,2025-12-18 03:05:00,2025-12-18 05:05:00,6739.02,6731.738214285715,6731.738214285715,6753.583571428571,0.1,-0.7281785714285434,SL,2.0,ASIA,3
SP500.,LONG,2025-12-18 07:05:00,2025-12-18 07:25:00,6739.02,6735.434642857143,6735.434642857143,6746.190714285714,0.1,-0.35853571428569925,SL,2.0,ASIA,3
DJ30.,SHORT,2025-12-18 08:50:00,2025-12-18 09:00:00,47876.56,47903.381428571425,47903.381428571425,47809.50642857143,0.1,-2.6821428571427535,SL,2.5,EUROPE,3
DJ30.,SHORT,2025-12-19 04:55:00,2025-12-19 05:25:00,47929.56,47954.23857142857,47954.23857142857,47880.20285714285,0.1,-2.467857142857247,SL,2.0,ASIA,4
SP500.,SHORT,2025-12-19 07:55:00,2025-12-19 08:45:00,6779.63,6772.796428571429,6783.046785714286,6772.796428571429,0.1,0.6833571428571305,TP,2.0,ASIA,4
NAS100.,SHORT,2025-12-19 08:40:00,2025-12-19 08:55:00,25062.47,25081.711071428574,25081.711071428574,25014.36732142857,0.1,-1.924107142857247,SL,2.5,EUROPE,4
NAS100.,SHORT,2025-12-19 13:10:00,2025-12-19 14:55:00,25133.72,25074.28696428572,25157.493214285714,25074.28696428572,0.1,5.94330357142826,TP,2.5,EUROPE,4
DJ30.,SHORT,2025-12-19 13:50:00,2025-12-19 16:15:00,48022.56,48053.724285714285,48053.724285714285,47944.64928571428,0.1,-3.1164285714286963,SL,2.5,EUROPE,4
SP500.,SHORT,2025-12-19 13:35:00,2025-12-19 16:30:00,6795.25,6801.450357142857,6801.450357142857,6779.749107142858,0.1,-0.6200357142856774,SL,2.5,EUROPE,4
DJ30.,LONG,2025-12-22 01:35:00,2025-12-22 02:25:00,48280.35,48246.75821428571,48246.75821428571,48347.53357142857,0.1,-3.3591785714284925,SL,2.0,ASIA,0
NAS100.,SHORT,2025-12-22 06:30:00,2025-12-22 06:50:00,25475.35,25484.21607142857,25484.21607142857,25457.617857142854,0.1,-0.8866071428572468,SL,2.0,ASIA,0
SP500.,SHORT,2025-12-22 06:10:00,2025-12-22 08:50:00,6858.35,6860.191785714286,6860.191785714286,6854.666428571429,0.1,-0.1841785714285834,SL,2.0,ASIA,0
DJ30.,LONG,2025-12-22 09:15:00,2025-12-22 10:50:00,48243.35,48229.635714285716,48229.635714285716,48277.6357142857,0.1,-1.3714285714282597,SL,2.5,EUROPE,0
DJ30.,LONG,2025-12-23 03:25:00,2025-12-23 04:10:00,48416.39,48436.032857142854,48406.56857142857,48436.032857142854,0.1,1.9642857142855066,TP,2.0,ASIA,1
DJ30.,SHORT,2025-12-23 05:15:00,2025-12-23 06:30:00,48411.39,48391.39,48421.39,48391.39,0.1,2.0,TP,2.0,ASIA,1
DJ30.,LONG,2025-12-23 09:45:00,2025-12-23 10:10:00,48392.39,48420.60428571429,48381.10428571428,48420.60428571429,0.1,2.8214285714289873,TP,2.5,EUROPE,1
SP500.,LONG,2025-12-23 10:10:00,2025-12-23 11:40:00,6884.57,6890.527142857143,6882.187142857142,6890.527142857143,0.1,0.5957142857143481,TP,2.5,EUROPE,1
NAS100.,LONG,2025-12-23 10:25:00,2025-12-23 13:55:00,25492.83,25489.83,25478.0175,25529.86125,0.1,-0.30000000000000004,TIME,2.5,EUROPE,1
DJ30.,SHORT,2025-12-23 13:40:00,2025-12-23 14:00:00,48417.89,48386.265000000014,48430.53999999999,48386.265000000014,0.1,3.162499999998545,TP,2.5,EUROPE,1
NAS100.,SHORT,2025-12-23 13:50:00,2025-12-23 14:20:00,25493.08,25465.981785714284,25503.919285714288,25465.981785714284,0.1,2.7098214285717406,TP,2.5,EUROPE,1
SP500.,SHORT,2025-12-24 01:05:00,2025-12-24 01:10:00,6911.69,6913.944285714285,6913.944285714285,6907.181428571429,0.1,-0.22542857142852882,SL,2.0,ASIA,2
DJ30.,LONG,2025-12-24 03:35:00,2025-12-24 03:40:00,48476.39,48466.67571428572,48466.67571428572,48495.818571428565,0.1,-0.9714285714282597,SL,2.0,ASIA,2
NAS100.,SHORT,2025-12-24 04:10:00,2025-12-24 04:30:00,25612.28,25595.78,25620.53,25595.78,0.1,1.6500000000000001,TP,2.0,ASIA,2
DJ30.,SHORT,2025-12-24 04:00:00,2025-12-24 07:30:00,48462.39,48465.39,48473.64,48439.89,0.1,-0.30000000000000004,TIME,2.0,ASIA,2
NAS100.,LONG,2025-12-24 08:25:00,2025-12-24 08:55:00,25598.28,25592.69964285714,25592.69964285714,25612.230892857144,0.1,-0.5580357142858702,SL,2.5,EUROPE,2
SP500.,LONG,2025-12-24 09:05:00,2025-12-24 09:15:00,6910.19,6909.398214285714,6909.398214285714,6912.169464285714,0.3,-0.23753571428569556,SL,2.5,EUROPE,2
NAS100.,LONG,2025-12-24 11:10:00,2025-12-24 12:00:00,25599.78,25591.58357142857,25591.58357142857,25620.271071428568,0.1,-0.8196428571427532,SL,2.5,EUROPE,2
DJ30.,LONG,2025-12-24 11:25:00,2025-12-24 13:50:00,48463.39,48453.465,48453.465,48488.20250000001,0.1,-0.992500000000291,SL,2.5,EUROPE,2
NAS100.,SHORT,2025-12-24 13:40:00,2025-12-24 14:00:00,25591.53,25598.004999999997,25598.004999999997,25575.342500000002,0.1,-0.6474999999998545,SL,2.5,EUROPE,2
NAS100.,LONG,2025-12-26 05:20:00,2025-12-26 05:30:00,25704.23,25697.43535714286,25697.43535714286,25717.819285714282,0.1,-0.6794642857141299,SL,2.0,ASIA,4
DJ30.,LONG,2025-12-26 07:00:00,2025-12-26 07:30:00,48784.39,48775.282857142854,48775.282857142854,48802.60428571429,0.1,-0.9107142857144936,SL,2.0,ASIA,4
SP500.,SHORT,2025-12-26 04:05:00,2025-12-26 07:35:00,6938.5,6936.49,6940.5775,6934.344999999999,0.1,0.20100000000002183,TIME,2.0,ASIA,4
DJ30.,SHORT,2025-12-26 08:55:00,2025-12-26 09:45:00,48752.39,48722.39,48764.39,48722.39,0.1,3.0,TP,2.5,EUROPE,4
DJ30.,SHORT,2025-12-26 13:15:00,2025-12-26 13:40:00,48712.39,48684.666785714275,48723.47928571429,48684.666785714275,0.1,2.772321428572468,TP,2.5,EUROPE,4
SP500.,LONG,2025-12-26 12:00:00,2025-12-26 13:40:00,6936.12,6933.887857142857,6933.887857142857,6941.700357142858,0.1,-0.2232142857143117,SL,2.5,EUROPE,4
NAS100.,LONG,2025-12-26 12:00:00,2025-12-26 13:45:00,25690.23,25679.385357142855,25679.385357142855,25717.34160714286,0.1,-1.0844642857144209,SL,2.5,EUROPE,4
NAS100.,LONG,2025-12-29 02:30:00,2025-12-29 03:25:00,25693.45,25677.048214285714,25677.048214285714,25726.253571428573,0.1,-1.6401785714286234,SL,2.0,ASIA,0
DJ30.,SHORT,2025-12-29 04:25:00,2025-12-29 05:35:00,48767.35,48780.95714285714,48780.95714285714,48740.13571428571,0.1,-1.3607142857144936,SL,2.0,ASIA,0
NAS100.,LONG,2025-12-29 06:40:00,2025-12-29 06:50:00,25682.45,25676.15535714286,25676.15535714286,25695.039285714283,0.1,-0.6294642857141298,SL,2.0,ASIA,0
SP500.,LONG,2025-12-29 06:40:00,2025-12-29 06:50:00,6937.7,6936.494642857143,6936.494642857143,6940.110714285714,0.1,-0.12053571428568831,SL,2.0,ASIA,0
SP500.,SHORT,2025-12-29 07:10:00,2025-12-29 08:10:00,6931.2,6933.006428571428,6933.006428571428,6927.587142857144,0.1,-0.18064285714281142,SL,2.0,ASIA,0
DJ30.,LONG,2025-12-29 09:50:00,2025-12-29 10:00:00,48768.35,48755.635714285716,48755.635714285716,48800.1357142857,0.1,-1.2714285714282596,SL,2.5,EUROPE,0
DJ30.,LONG,2025-12-29 12:05:00,2025-12-29 13:15:00,48767.05,48749.37857142857,48749.37857142857,48811.22857142858,0.1,-1.7671428571433354,SL,2.5,EUROPE,0
DJ30.,LONG,2025-12-30 06:05:00,2025-12-30 07:15:00,48525.61,48512.61,48512.61,48551.61,0.1,-1.3,SL,2.0,ASIA,1
NAS100.,SHORT,2025-12-30 08:40:00,2025-12-30 09:20:00,25544.96,25516.701071428568,25556.26357142857,25516.701071428568,0.1,2.825892857143117,TP,2.5,EUROPE,1
SP500.,SHORT,2025-12-30 08:35:00,2025-12-30 09:20:00,6912.03,6906.032678571428,6914.4289285714285,6906.032678571428,0.1,0.5997321428571922,TP,2.5,EUROPE,1
SP500.,LONG,2025-12-30 11:00:00,2025-12-30 11:45:00,6915.41,6912.596428571428,6912.596428571428,6922.443928571429,0.1,-0.28135714285717767,SL,2.5,EUROPE,1
NAS100.,LONG,2025-12-30 11:00:00,2025-12-30 11:50:00,25563.96,25550.177857142855,25550.177857142855,25598.41535714286,0.1,-1.3782142857144208,SL,2.5,EUROPE,1
DJ30.,SHORT,2025-12-30 13:25:00,2025-12-30 13:45:00,48480.61,48494.50285714286,48494.50285714286,48445.87785714284,0.1,-1.389285714286234,SL,2.5,EUROPE,1
NAS100.,SHORT,2025-12-30 13:25:00,2025-12-30 13:45:00,25524.96,25537.901071428572,25537.901071428572,25492.607321428564,0.1,-1.2941071428573196,SL,2.5,EUROPE,1
SP500.,SHORT,2025-12-30 13:25:00,2025-12-30 13:45:00,6907.16,6909.369285714286,6909.369285714286,6901.636785714285,0.1,-0.2209285714286125,SL,2.5,EUROPE,1
DJ30.,LONG,2025-12-31 05:25:00,2025-12-31 07:10:00,48405.61,48391.252857142856,48391.252857142856,48434.32428571429,0.1,-1.4357142857144938,SL,2.0,ASIA,2
NAS100.,LONG,2025-12-31 07:30:00,2025-12-31 07:35:00,25446.16,25437.713571428572,25437.713571428572,25463.052857142855,0.1,-0.8446428571427532,SL,2.0,ASIA,2
DJ30.,SHORT,2025-12-31 07:30:00,2025-12-31 07:50:00,48394.61,48374.181428571435,48404.82428571428,48374.181428571435,0.1,2.042857142856519,TP,2.0,ASIA,2
SP500.,SHORT,2025-12-31 07:25:00,2025-12-31 07:50:00,6894.33,6891.1392857142855,6895.925357142857,6891.1392857142855,0.1,0.3190714285714421,TP,2.0,ASIA,2
NAS100.,LONG,2025-12-31 13:10:00,2025-12-31 14:20:00,25414.91,25443.61535714285,25403.42785714286,25443.61535714285,0.1,2.870535714285143,TP,2.5,EUROPE,2
SP500.,LONG,2025-12-31 13:25:00,2025-12-31 14:20:00,6888.96,6894.0912499999995,6886.9075,6894.0912499999995,0.1,0.5131249999999454,TP,2.5,EUROPE,2
DJ30.,LONG,2026-01-02 02:25:00,2026-01-02 02:45:00,48192.61,48171.217142857146,48171.217142857146,48235.39571428571,0.1,-2.1392857142855064,SL,2.0,ASIA,4
SP500.,LONG,2026-01-02 02:35:00,2026-01-02 03:10:00,6863.39,6870.22142857143,6859.9742857142855,6870.22142857143,0.1,0.683142857142957,TP,2.0,ASIA,4
NAS100.,LONG,2026-01-02 02:25:00,2026-01-02 03:30:00,25337.51,25374.231428571427,25319.149285714284,25374.231428571427,0.1,3.672142857142899,TP,2.0,ASIA,4
SP500.,SHORT,2026-01-02 09:30:00,2026-01-02 10:00:00,6882.39,6883.912857142857,6883.912857142857,6878.582857142857,0.1,-0.15228571428569923,SL,2.5,EUROPE,4
DJ30.,SHORT,2026-01-02 09:10:00,2026-01-02 10:10:00,48203.61,48215.32428571428,48215.32428571428,48174.32428571429,0.1,-1.1714285714282597,SL,2.5,EUROPE,4
DJ30.,LONG,2026-01-02 11:15:00,2026-01-02 13:50:00,48261.11,48328.85107142857,48234.01357142857,48328.85107142857,0.1,6.774107142857247,TP,2.5,EUROPE,4
DJ30.,SHORT,2026-01-05 06:00:00,2026-01-05 06:15:00,48379.35,48391.77857142857,48391.77857142857,48354.49285714285,0.1,-1.2428571428572468,SL,2.0,ASIA,0
NAS100.,SHORT,2026-01-05 06:10:00,2026-01-05 06:20:00,25298.95,25308.84285714286,25308.84285714286,25279.164285714283,0.1,-0.9892857142858702,SL,2.0,ASIA,0
SP500.,SHORT,2026-01-05 06:05:00,2026-01-05 06:35:00,6869.85,6871.683214285715,6871.683214285715,6866.183571428572,0.2,-0.36664285714286965,SL,2.0,ASIA,0
SP500.,LONG,2026-01-05 07:00:00,2026-01-05 07:05:00,6874.1,6872.1103571428575,6872.1103571428575,6878.079285714286,0.1,-0.1989642857142826,SL,2.0,ASIA,0
SP500.,LONG,2026-01-05 07:50:00,2026-01-05 08:25:00,6873.6,6870.976428571429,6870.976428571429,6878.847142857143,0.1,-0.26235714285712675,SL,2.0,ASIA,0
DJ30.,SHORT,2026-01-06 07:10:00,2026-01-06 08:00:00,49034.41,49013.98142857144,49044.624285714286,49013.98142857144,0.1,2.042857142856519,TP,2.0,ASIA,1
NAS100.,SHORT,2026-01-06 10:05:00,2026-01-06 10:10:00,25461.45,25429.570535714287,25474.201785714286,25429.570535714287,0.1,3.1879464285713768,TP,2.5,EUROPE,1
SP500.,SHORT,2026-01-06 10:00:00,2026-01-06 10:10:00,6910.39,6904.360535714284,6912.801785714287,6904.360535714284,0.1,0.6029464285716131,TP,2.5,EUROPE,1
DJ30.,LONG,2026-01-06 13:55:00,2026-01-06 14:40:00,48924.91,48969.00821428571,48907.27071428572,48969.00821428571,0.1,4.409821428571013,TP,2.5,EUROPE,1
NAS100.,LONG,2026-01-06 13:35:00,2026-01-06 14:40:00,25432.7,25461.851785714287,25421.039285714287,25461.851785714287,0.1,2.9151785714286236,TP,2.5,EUROPE,1
SP500.,LONG,2026-01-06 13:45:00,2026-01-06 14:40:00,6902.14,6907.660535714286,6899.931785714286,6907.660535714286,0.3,1.656160714285761,TP,2.5,EUROPE,1
SP500.,SHORT,2026-01-07 04:30:00,2026-01-07 08:00:00,6950.71,6948.21,6952.760714285715,6946.60857142857,0.8,2.0,TIME,2.0,ASIA,2
DJ30.,SHORT,2026-01-07 08:35:00,2026-01-07 10:45:00,49562.41,49538.74928571429,49571.874285714286,49538.74928571429,0.1,2.3660714285710127,TP,2.5,EUROPE,2
DJ30.,LONG,2026-01-08 02:55:00,2026-01-08 03:05:00,49064.41,49048.19571428572,49048.19571428572,49096.83857142857,0.1,-1.6214285714282597,SL,2.0,ASIA,3
NAS100.,LONG,2026-01-08 03:25:00,2026-01-08 03:30:00,25680.65,25665.239285714288,25665.239285714288,25711.47142857143,0.1,-1.5410714285713767,SL,2.0,ASIA,3
